,eyeDataTimestamp,eyeDataRelativeTimestamp,frameTimestamp,isCalibrationValid,gazeHasValue,gazeOrigin_x,gazeOrigin_y,gazeOrigin_z,gazeDirection_x,gazeDirection_y,gazeDirection_z,gazePointHit,gazePoint_x,gazePoint_y,gazePoint_z,gazePoint_target_name,gazePoint_target_x,gazePoint_target_y,gazePoint_target_z,gazePoint_target_pos_x,gazePoint_target_pos_y,gazePoint_target_pos_z,gazePoint_target_rot_x,gazePoint_target_rot_y,gazePoint_target_rot_z,gazePoint_target_scale_x,gazePoint_target_scale_y,gazePoint_target_scale_z,gazePointLeftScreen_x,gazePointLeftScreen_y,gazePointLeftScreen_z,gazePointRightScreen_x,gazePointRightScreen_y,gazePointRightScreen_z,gazePointMonoScreen_x,gazePointMonoScreen_y,gazePointMonoScreen_z,GazePointWebcam_x,GazePointWebcam_y,GazePointWebcam_z,gazePointAOIHit,gazePointAOI_x,gazePointAOI_y,gazePointAOI_z,gazePointAOI_name,gazePointAOI_target_x,gazePointAOI_target_y,gazePointAOI_target_z,gazePointAOI_target_pos_x,gazePointAOI_target_pos_y,gazePointAOI_target_pos_z,gazePointAOI_target_rot_x,gazePointAOI_target_rot_y,gazePointAOI_target_rot_z,gazePointAOI_target_scale_x,gazePointAOI_target_scale_y,gazePointAOI_target_scale_z,GazePointAOIWebcam_x,GazePointAOIWebcam_y,GazePointAOIWebcam_z,info
357,1666614399797,5137107.0667,1666614399857,True,True,0.01077,-0.02209,0.11701,0.04531,-0.86384,0.50173,True,0.03128,-0.4132,0.34417,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03128,-0.4132,0.34417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,277.2303,257.7311,0.34858,10.98521,255.3956,0.34832,213.4891,108.7633,0.34258,200.576,1.99136,0.29325,False,,,,,,,,,,,,,,,,,,,,
358,1666614399830,5137140.4006,1666614399857,True,True,0.01095,-0.02209,0.11701,0.04121,-0.86423,0.50141,True,0.0296,-0.41332,0.34399,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.0296,-0.41332,0.34399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,268.9449,253.9293,0.34823,2.38596,251.6793,0.348,205.959,104.9548,0.34218,196.4417,-0.03013,0.29286,False,,,,,,,,,,,,,,,,,,,,
359,1666614399864,5137173.7343,1666614399899,True,True,0.0112,-0.02212,0.11703,0.04088,-0.86479,0.50047,True,0.0297,-0.41336,0.34344,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.0297,-0.41336,0.34344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,270.2416,251.7336,0.34799,3.43297,249.4627,0.34777,206.9395,102.7191,0.34192,196.9514,-1.20529,0.2926,False,,,,,,,,,,,,,,,,,,,,
360,1666614399897,5137207.0681,1666614399935,True,True,0.01052,-0.02211,0.11701,0.05665,-0.8638,0.50065,True,0.03616,-0.41296,0.34354,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.03616,-0.41296,0.34354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,302.6988,264.1374,0.34901,36.74536,261.5248,0.34865,236.2845,115.1114,0.34308,213.0216,5.34113,0.29374,False,,,,,,,,,,,,,,,,,,,,
361,1666614399930,5137240.4019,1666614399989,True,True,0.0107,-0.02212,0.117,0.06728,-0.86261,0.50138,True,0.04115,-0.41263,0.34398,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.04115,-0.41263,0.34398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,326.7696,275.12,0.35001,61.70081,272.2667,0.34954,258.2081,126.1849,0.34417,225.0338,11.18161,0.2948,False,,,,,,,,,,,,,,,,,,,,
362,1666614399964,5137273.7356,1666614399992,True,True,0.01029,-0.02214,0.11699,0.07022,-0.86224,0.50162,True,0.04208,-0.41256,0.34412,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.04208,-0.41256,0.34412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,331.248,277.4016,0.35022,66.38034,274.5054,0.34974,262.288,128.4699,0.34441,227.2716,12.39192,0.29504,False,,,,,,,,,,,,,,,,,,,,
363,1666614399997,5137307.0694,1666614400020,True,True,0.00939,-0.02211,0.11696,0.08202,-0.86181,0.50057,True,0.04653,-0.41233,0.34361,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.04653,-0.41233,0.34361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,353.7653,283.6507,0.35068,89.25512,280.5206,0.3501,282.223,134.5886,0.34489,238.1432,15.59753,0.2955,False,,,,,,,,,,,,,,,,,,,,
364,1666614400030,5137340.4032,1666614400064,True,True,0.00912,-0.02211,0.11695,0.08462,-0.86182,0.5001,True,0.04743,-0.4123,0.34337,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.04743,-0.4123,0.34337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,359.739,282.4601,0.35076,95.26734,279.2634,0.35016,287.4745,133.3508,0.34493,241.0136,15.06509,0.29555,False,,,,,,,,,,,,,,,,,,,,
365,1666614400064,5137373.737,1666614400125,True,True,-0.00106,-0.02177,0.1167,-0.00056,-0.8672,0.49796,True,-0.00132,-0.41553,0.34281,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.00132,-0.41553,0.34281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,114.647,193.1897,0.34323,-155.8411,192.6869,0.34365,66.40472,44.11958,0.33666,119.8045,-32.18815,0.28745,False,,,,,,,,,,,,,,,,,,,,
366,1666614400130,5137440.4046,1666614400179,True,True,0.00707,-0.02177,0.11685,-0.08441,-0.85555,0.51079,True,-0.03198,-0.41757,0.35315,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.03198,-0.41757,0.35315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-52.24977,182.4849,0.34455,-319.3694,184.0657,0.34562,-79.90408,34.17754,0.33815,40.36163,-36.87093,0.28902,False,,,,,,,,,,,,,,,,,,,,
367,1666614400164,5137473.7383,1666614400204,True,True,0.00675,-0.02178,0.11688,-0.08405,-0.85656,0.50915,True,-0.03209,-0.41764,0.35219,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.03209,-0.41764,0.35219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-50.08401,180.4108,0.34422,-317.5757,181.9649,0.34528,-78.30531,32.13551,0.33777,41.16051,-38.02076,0.28864,False,,,,,,,,,,,,,,,,,,,,
368,1666614400197,5137507.072,1666614400265,True,True,0.00609,-0.0218,0.11688,-0.08095,-0.85749,0.50809,True,-0.03128,-0.41763,0.35142,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.03128,-0.41763,0.35142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-45.44186,179.1359,0.34387,-313.3584,180.6295,0.34491,-73.94949,30.38602,0.33751,43.48927,-38.95481,0.28838,False,,,,,,,,,,,,,,,,,,,,
369,1666614400230,5137540.4059,1666614400265,True,True,0.00702,-0.02185,0.11685,-0.08507,-0.85745,0.50748,True,-0.03226,-0.41773,0.35116,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.03226,-0.41773,0.35116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-50.37094,176.0233,0.3436,-318.5001,177.5822,0.34466,-78.51431,27.24276,0.33721,40.95197,-40.61574,0.28809,False,,,,,,,,,,,,,,,,,,,,
370,1666614400264,5137573.7396,1666614400304,True,True,0.00661,-0.02189,0.11688,-0.07938,-0.85779,0.50784,True,-0.03,-0.41753,0.35111,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.03,-0.41753,0.35111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-40.21313,181.9106,0.34389,-308.1754,183.3311,0.3449,-69.45771,33.22869,0.33748,45.91496,-37.60466,0.28835,False,,,,,,,,,,,,,,,,,,,,
371,1666614400297,5137607.0734,1666614400350,True,True,0.00621,-0.02192,0.11688,-0.07752,-0.85767,0.50833,True,-0.02954,-0.41748,0.35132,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02954,-0.41748,0.35132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-37.69418,180.2742,0.34405,-305.5276,181.6746,0.34507,-67.36104,31.31046,0.33757,47.09049,-38.45193,0.28844,False,,,,,,,,,,,,,,,,,,,,
372,1666614400330,5137640.4072,1666614400354,True,True,0.00641,-0.02192,0.1169,-0.06326,-0.85793,0.50985,True,-0.02271,-0.41684,0.3516,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.02271,-0.41684,0.3516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.33005,194.5305,0.3451,-269.5301,195.4798,0.34597,-35.31581,45.61969,0.33875,64.72693,-30.93931,0.28959,False,,,,,,,,,,,,,,,,,,,,
373,1666614400364,5137673.741,1666614400389,True,True,0.00583,-0.02189,0.1169,-0.04803,-0.85866,0.51029,True,-0.01623,-0.41628,0.35128,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01623,-0.41628,0.35128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,30.47316,205.3783,0.34559,-236.6092,205.9141,0.34632,-6.05973,57.05666,0.33933,80.72221,-25.10287,0.29015,False,,,,,,,,,,,,,,,,,,,,
374,1666614400397,5137707.0747,1666614400434,True,True,0.00576,-0.02188,0.1169,-0.04181,-0.85817,0.51167,True,-0.01344,-0.41598,0.35188,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01344,-0.41598,0.35188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,44.89563,215.0651,0.34636,-221.5544,215.4235,0.34703,7.20029,67.03823,0.34019,88.05917,-19.89866,0.291,False,,,,,,,,,,,,,,,,,,,,
375,1666614400430,5137740.4085,1666614400505,True,True,0.00621,-0.02195,0.11689,-0.0365,-0.85834,0.51178,True,-0.01053,-0.41573,0.35168,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01053,-0.41573,0.35168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,59.04233,223.0493,0.34672,-207.1815,223.2303,0.34733,20.12288,74.84827,0.34065,95.14031,-15.92614,0.29144,False,,,,,,,,,,,,,,,,,,,,
376,1666614400464,5137773.7423,1666614400506,True,True,0.00574,-0.02201,0.11687,-0.03113,-0.85817,0.51242,True,-0.00853,-0.41554,0.35186,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.00853,-0.41554,0.35186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,69.17683,227.5883,0.34708,-196.7921,227.6489,0.34764,29.32401,79.39827,0.34105,100.2005,-13.53932,0.29183,False,,,,,,,,,,,,,,,,,,,,
377,1666614400497,5137807.076,1666614400553,True,True,0.00527,-0.02205,0.1169,-0.02612,-0.85913,0.5111,True,-0.00669,-0.41544,0.35093,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.00669,-0.41544,0.35093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,76.32623,225.8649,0.34654,-190.2692,225.833,0.34707,35.29903,77.60209,0.34048,103.3568,-14.63672,0.29126,False,,,,,,,,,,,,,,,,,,,,
378,1666614400530,5137840.4099,1666614400594,True,True,0.00612,-0.02209,0.11689,-0.0336,-0.85787,0.51278,True,-0.00929,-0.41559,0.3521,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.00929,-0.41559,0.3521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,59.32686,227.6374,0.34677,-206.8344,227.8061,0.34736,20.69322,79.2224,0.34077,95.4481,-13.80206,0.29156,False,,,,,,,,,,,,,,,,,,,,
379,1666614400564,5137873.7436,1666614400594,True,True,0.00503,-0.0221,0.11686,-0.02463,-0.85804,0.51299,True,-0.00626,-0.41533,0.35196,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.00626,-0.41533,0.35196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,75.04254,232.6671,0.3471,-190.9518,232.6495,0.34763,34.79151,84.23654,0.34114,103.1664,-11.18658,0.29192,False,,,,,,,,,,,,,,,,,,,,
380,1666614400597,5137907.0774,1666614400634,True,True,0.00588,-0.02215,0.11691,-0.03891,-0.85607,0.5154,True,-0.01201,-0.41571,0.35385,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01201,-0.41571,0.35385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,44.52501,226.6429,0.34748,-220.754,227.0035,0.34814,7.84939,78.58884,0.34148,88.5961,-13.81809,0.29228,False,,,,,,,,,,,,,,,,,,,,
381,1666614400630,5137940.4113,1666614400764,True,True,0.00689,-0.02214,0.11695,-0.04811,-0.85526,0.51597,True,-0.01527,-0.41596,0.35453,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01527,-0.41596,0.35453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.63717,222.595,0.34736,-238.563,223.1719,0.34809,-8.03418,74.58527,0.34134,79.9437,-15.85765,0.29215,False,,,,,,,,,,,,,,,,,,,,
382,1666614400664,5137973.745,1666614400764,True,True,0.00695,-0.0221,0.11696,-0.04836,-0.85546,0.51561,True,-0.01531,-0.41597,0.35436,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01531,-0.41597,0.35436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.53893,221.7257,0.34726,-238.7585,222.3039,0.348,-8.19305,73.70254,0.34123,79.84111,-16.32677,0.29204,False,,,,,,,,,,,,,,,,,,,,
383,1666614400697,5138007.0787,1666614400764,True,True,0.00754,-0.02209,0.11697,-0.04898,-0.85455,0.51706,True,-0.01503,-0.41589,0.35524,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01503,-0.41589,0.35524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.29012,226.2715,0.34776,-237.5048,226.8405,0.34849,-7.15476,78.316,0.34179,80.48959,-13.8758,0.29259,False,,,,,,,,,,,,,,,,,,,,
384,1666614400730,5138040.4126,1666614400774,True,True,0.00806,-0.02209,0.11697,-0.0523,-0.85521,0.51564,True,-0.01603,-0.41603,0.35449,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01603,-0.41603,0.35449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.7308,220.9611,0.34724,-242.5504,221.5854,0.34798,-11.57247,72.94901,0.3412,77.99927,-16.71497,0.29201,False,,,,,,,,,,,,,,,,,,,,
385,1666614400764,5138073.7463,1666614400860,True,True,0.00812,-0.02217,0.11701,-0.05668,-0.8551,0.51536,True,-0.018,-0.41621,0.35449,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.018,-0.41621,0.35449,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.37064,218.7207,0.34681,-257.1626,219.5108,0.34761,-24.45033,70.61774,0.34076,70.91094,-18.09799,0.29158,False,,,,,,,,,,,,,,,,,,,,
386,1666614400797,5138107.0801,1666614400864,True,True,0.00896,-0.02226,0.117,-0.06076,-0.85494,0.51516,True,-0.01905,-0.41631,0.35444,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01905,-0.41631,0.35444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.99043,216.49,0.34664,-262.6494,217.3457,0.34747,-29.32337,68.38286,0.34057,68.23208,-19.26887,0.29139,False,,,,,,,,,,,,,,,,,,,,
387,1666614400830,5138140.4139,1666614400864,True,True,0.00959,-0.02232,0.11695,-0.05013,-0.85616,0.51428,True,-0.01345,-0.41588,0.35335,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.01345,-0.41588,0.35335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32.72522,222.1609,0.34683,-233.083,222.6556,0.34753,-2.96056,73.96623,0.34078,82.59765,-16.39957,0.29158,False,,,,,,,,,,,,,,,,,,,,
388,1666614400864,5138173.7477,1666614400915,True,True,0.00241,-0.02207,0.11681,0.0087,-0.8634,0.50444,True,0.00637,-0.4146,0.34615,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00637,-0.4146,0.34615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,138.3996,226.5573,0.34569,-129.6994,225.7768,0.34599,89.4267,77.9274,0.33953,132.6792,-14.67064,0.29028,False,,,,,,,,,,,,,,,,,,,,
389,1666614400897,5138207.0814,1666614400964,True,True,0.00542,-0.02214,0.11688,0.00339,-0.86166,0.50747,True,0.00696,-0.41442,0.34791,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00696,-0.41442,0.34791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,141.3199,235.2016,0.34683,-125.6348,234.4032,0.3471,92.78281,87.12605,0.34075,134.6667,-9.71588,0.29149,False,,,,,,,,,,,,,,,,,,,,
390,1666614400930,5138240.4152,1666614400964,True,True,0.00805,-0.0222,0.11691,-0.00617,-0.8608,0.50891,True,0.00523,-0.41451,0.34885,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00523,-0.41451,0.34885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,131.5653,236.1474,0.34708,-135.0365,235.4669,0.34739,84.36238,88.14603,0.34103,130.1227,-9.14078,0.29178,False,,,,,,,,,,,,,,,,,,,,
391,1666614400964,5138273.749,1666614400994,True,True,0.00869,-0.02222,0.11695,-0.00837,-0.86097,0.50859,True,0.00487,-0.41455,0.34871,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00487,-0.41455,0.34871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,131.4093,233.9113,0.34708,-135.1945,233.2353,0.3474,84.13824,85.44652,0.34103,130.0163,-10.41507,0.29178,False,,,,,,,,,,,,,,,,,,,,
392,1666614400997,5138307.0827,1666614401065,True,True,0.00981,-0.02223,0.11697,-0.01471,-0.86055,0.50916,True,0.0031,-0.41468,0.34917,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.0031,-0.41468,0.34917,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,120.3387,234.6595,0.3472,-146.0392,234.114,0.34755,74.4946,86.27084,0.34117,124.7835,-10.00765,0.29193,False,,,,,,,,,,,,,,,,,,,,
393,1666614401030,5138340.4166,1666614401074,True,True,0.00873,-0.02218,0.11691,-0.0078,-0.86073,0.50901,True,0.00517,-0.41451,0.34893,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00517,-0.41451,0.34893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,131.1319,237.4853,0.34735,-135.1936,236.8139,0.34766,84.12103,89.07532,0.34134,130.0399,-8.55363,0.29209,False,,,,,,,,,,,,,,,,,,,,
394,1666614401064,5138373.7503,1666614401114,True,True,0.00918,-0.02222,0.11696,-0.00997,-0.86041,0.50951,True,0.00464,-0.41453,0.34928,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00464,-0.41453,0.34928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,128.1647,235.4599,0.34735,-138.1355,234.8254,0.34768,81.45624,87.03971,0.34132,128.5974,-9.53561,0.29207,False,,,,,,,,,,,,,,,,,,,,
395,1666614401097,5138407.084,1666614401114,True,True,0.01006,-0.02221,0.11696,-0.01219,-0.86107,0.50835,True,0.00451,-0.41459,0.34861,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00451,-0.41459,0.34861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,128.18,232.2204,0.34699,-138.4936,231.5819,0.34732,81.20892,83.7495,0.34092,128.411,-11.28475,0.29167,False,,,,,,,,,,,,,,,,,,,,
396,1666614401130,5138440.4179,1666614401161,True,True,0.01059,-0.02223,0.11698,-0.0125,-0.86144,0.5077,True,0.00489,-0.41459,0.34822,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00489,-0.41459,0.34822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,131.427,232.6645,0.34678,-135.4813,231.9831,0.3471,84.01271,83.65479,0.34071,129.9019,-11.41797,0.29146,False,,,,,,,,,,,,,,,,,,,,
397,1666614401164,5138473.7516,1666614401200,True,True,0.0106,-0.02222,0.11698,-0.00793,-0.86263,0.50578,True,0.00699,-0.41449,0.34697,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00699,-0.41449,0.34697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,143.8861,232.0172,0.34638,-123.5577,231.1819,0.34664,94.71652,83.44377,0.34027,135.6599,-11.67411,0.29102,False,,,,,,,,,,,,,,,,,,,,
398,1666614401197,5138507.0854,1666614401254,True,True,0.01209,-0.02228,0.11699,-0.01129,-0.8625,0.50594,True,0.00696,-0.41448,0.34705,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,0.00696,-0.41448,0.34705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,142.6338,234.3235,0.34674,-124.4245,233.5082,0.34701,93.84895,85.79529,0.34067,135.2421,-10.37558,0.29142,False,,,,,,,,,,,,,,,,,,,,
399,1666614401230,5138540.4192,1666614401287,True,True,-0.00226,-0.02185,0.11654,-0.0946,-0.86625,0.49058,True,-0.04569,-0.41961,0.3418,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.04569,-0.41961,0.3418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-127.2679,100.5463,0.33701,-401.3137,103.2466,0.33842,-152.6821,-49.04132,0.32966,-0.91484,-81.12184,0.28062,False,,,,,,,,,,,,,,,,,,,,
400,1666614401264,5138573.7529,1666614401294,True,True,0.00065,-0.02187,0.11662,-0.10765,-0.86456,0.49086,True,-0.04891,-0.41985,0.34257,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.04891,-0.41985,0.34257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-144.9682,97.85791,0.33699,-418.7635,100.8022,0.33846,-168.3876,-51.67879,0.32962,-9.50197,-82.46924,0.2806,False,,,,,,,,,,,,,,,,,,,,
401,1666614401297,5138607.0867,1666614401337,True,True,0.00218,-0.02185,0.11665,-0.11631,-0.86429,0.48937,True,-0.05141,-0.4201,0.34214,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.05141,-0.4201,0.34214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-159.6334,91.36438,0.33624,-433.9926,94.51595,0.33777,-181.6596,-57.56217,0.32888,-16.92644,-85.74322,0.27987,False,,,,,,,,,,,,,,,,,,,,
402,1666614401330,5138640.4205,1666614401390,True,True,0.00283,-0.02186,0.11667,-0.12124,-0.86484,0.48718,True,-0.05302,-0.42032,0.34113,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.05302,-0.42032,0.34113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-169.6915,86.33447,0.33565,-444.52,89.63099,0.33722,-191.2805,-63.34586,0.32819,-22.34362,-88.92443,0.27919,False,,,,,,,,,,,,,,,,,,,,
403,1666614401364,5138673.7543,1666614401394,True,True,0.0036,-0.0219,0.11667,-0.12669,-0.8646,0.48623,True,-0.05481,-0.4205,0.34084,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.05481,-0.4205,0.34084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-179.1892,81.3057,0.33526,-454.2846,84.74602,0.33687,-200.0478,-68.44718,0.32776,-27.23242,-91.6366,0.27876,False,,,,,,,,,,,,,,,,,,,,
404,1666614401397,5138707.088,1666614401474,True,True,0.00356,-0.02199,0.11669,-0.12635,-0.86562,0.4845,True,-0.05461,-0.42056,0.33978,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.05461,-0.42056,0.33978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-177.5389,73.87342,0.33459,-453.4023,77.31714,0.33619,-199.2421,-76.09927,0.32699,-26.95461,-95.7033,0.27799,False,,,,,,,,,,,,,,,,,,,,
405,1666614401430,5138740.4218,1666614401477,True,True,0.00353,-0.02203,0.1167,-0.12935,-0.86457,0.48558,True,-0.0561,-0.42064,0.34058,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.0561,-0.42064,0.34058,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-186.0303,74.79996,0.33481,-461.511,78.35696,0.33644,-206.5753,-75.08658,0.32723,-30.91146,-95.11992,0.27824,False,,,,,,,,,,,,,,,,,,,,
406,1666614401464,5138773.7556,1666614401487,True,True,0.00319,-0.022,0.11669,-0.12862,-0.86505,0.48493,True,-0.05608,-0.42066,0.34017,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.05608,-0.42066,0.34017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-185.7079,72.83575,0.3346,-461.4231,76.39429,0.33623,-206.4783,-77.1089,0.327,-30.91055,-96.21346,0.27801,False,,,,,,,,,,,,,,,,,,,,
407,1666614401497,5138807.0893,1666614401564,True,True,0.00306,-0.02207,0.11665,-0.12744,-0.86622,0.48315,True,-0.05559,-0.4207,0.33899,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.05559,-0.4207,0.33899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-190.0522,70.70737,0.33377,-466.5948,74.31472,0.33541,-210.9945,-79.64255,0.32614,-33.61038,-97.93733,0.27715,False,,,,,,,,,,,,,,,,,,,,
408,1666614401530,5138840.4232,1666614401564,True,True,0.00388,-0.02211,0.11663,-0.1338,-0.86649,0.48094,True,-0.05771,-0.42096,0.33801,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.05771,-0.42096,0.33801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-201.0509,61.49224,0.33297,-478.2809,65.28163,0.33466,-221.4808,-89.04739,0.32526,-39.55267,-102.9746,0.27628,False,,,,,,,,,,,,,,,,,,,,
409,1666614401564,5138873.7569,1666614401614,True,True,0.00397,-0.02217,0.1167,-0.13619,-0.86519,0.4826,True,-0.0588,-0.42098,0.33916,SpatialMesh - 44F94EE60D31BB26-DD8204ABC05F31BC,-0.0588,-0.42098,0.33916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-205.2999,59.65262,0.33379,-481.58,63.53278,0.3355,-224.7147,-90.53146,0.32605,-41.08715,-103.2246,0.27707,False,,,,,,,,,,,,,,,,,,,,
